CustomerKey,Full Name,MaritalStatus,Gender,YearlyIncome,TotalChildren,TotalChildren,KidsAtHome,EnglishOccupation,DateFirstPurchase,BirthDate,EducationLevel,DateFirstPurchase,Customer City
12894,Natalie Walker,M,Female,70000,2,2,0,Professional,15/07/2023,04/02/1978,Graduate Degree,15/07/2023,Santa Cruz
12895,Destiny Anderson,M,Female,50000,1,1,1,Skilled Manual,16/02/2023,04/10/1975,Bachelors,16/02/2023,Burnaby
12896,Victoria Wood,M,Female,50000,1,1,1,Skilled Manual,30/03/2023,12/07/1981,Bachelors,30/03/2023,Corvallis
12897,Alyssa Wilson,M,Female,50000,1,1,1,Skilled Manual,05/09/2023,06/07/1975,Bachelors,05/09/2023,Burbank
12898,Madeline Campbell,M,Female,50000,1,1,1,Skilled Manual,10/12/2021,08/03/1976,Bachelors,10/12/2021,Burbank
12899,Ana Ross,M,Female,50000,1,1,1,Skilled Manual,17/12/2023,08/01/1976,Bachelors,17/12/2023,Glendale
12900,Carlos Ward,M,Male,60000,1,1,0,Professional,19/11/2023,03/12/1975,Graduate Degree,19/11/2023,Palo Alto
12901,Robert Adams,M,Male,50000,2,2,1,Skilled Manual,05/12/2021,12/08/1974,Bachelors,05/12/2021,W. Linn
12902,Julia Stewart,S,Female,50000,2,2,1,Skilled Manual,23/07/2023,20/10/1974,Bachelors,23/07/2023,Vancouver
12903,John Sandstone,S,Female,50000,2,2,1,Skilled Manual,08/07/2023,28/09/1980,Bachelors,08/07/2023,Cliffside
12904,Thomas Jai,M,Male,50000,2,2,1,Skilled Manual,22/12/2021,16/02/1980,Bachelors,22/12/2021,Chula Vista
12905,Alexandra Sanchez,M,Female,60000,1,1,0,Professional,14/08/2023,10/03/1975,Graduate Degree,14/08/2023,Lynnwood
12906,Philip Ramos,M,Male,60000,1,1,0,Professional,16/02/2023,15/02/1977,Graduate Degree,16/02/2023,Burien
12907,Julia Bryant,M,Female,60000,1,1,0,Professional,19/03/2023,22/05/1977,Graduate Degree,19/03/2023,Kirkland
12908,Tyler Clark,M,Male,60000,1,1,0,Professional,06/03/2023,08/09/1976,Graduate Degree,06/03/2023,Renton
12909,Kelsey Shan,M,Female,60000,1,1,0,Professional,18/10/2023,21/05/1982,Graduate Degree,18/10/2023,Berkeley
12910,Robert Brown,M,Male,60000,1,1,0,Professional,06/10/2023,04/08/1976,Graduate Degree,06/10/2023,Berkeley
12911,Sebastian Rogers,S,Male,60000,1,1,0,Professional,06/01/2024,21/04/1986,Graduate Degree,06/01/2024,Burlingame
12912,Brianna Morris,S,Female,40000,4,4,1,Skilled Manual,27/12/2021,22/09/1973,High School,27/12/2021,Lake Oswego
12913,Benjamin Moore,M,Male,60000,2,2,1,Skilled Manual,25/12/2021,19/02/1979,Bachelors,25/12/2021,Renton
12914,Jill Miller,S,Female,40000,0,0,0,Professional,06/07/2023,05/10/1983,Bachelors,06/07/2023,Port Hammond
12915,Kaitlyn Alexander,S,Female,40000,0,0,0,Professional,10/12/2021,16/09/1972,Bachelors,10/12/2021,Puyallup
12916,Natalie Ross,M,Female,60000,1,1,0,Professional,10/05/2023,19/05/1981,Graduate Degree,10/05/2023,Port Hammond
12917,Vanessa Russell,M,Female,70000,4,4,0,Professional,21/12/2021,30/08/1975,Graduate Degree,21/12/2021,Woodburn
12918,Brooke Murphy,M,Female,80000,2,2,0,Professional,03/01/2022,09/02/1981,Graduate Degree,03/01/2022,Santa Monica
12919,Carlos Hill,S,Male,70000,2,2,1,Skilled Manual,12/02/2023,06/01/1973,Bachelors,12/02/2023,Langford
12920,Kelly Henderson,S,Female,70000,2,2,1,Skilled Manual,17/06/2023,12/03/1973,Bachelors,17/06/2023,Edmonds
12921,Wyatt Lee,S,Male,60000,3,3,1,Skilled Manual,24/01/2022,31/12/1971,Bachelors,24/01/2022,Imperial Beach
12922,Jennifer Sanders,S,Female,60000,3,3,1,Skilled Manual,17/01/2022,09/09/1982,Bachelors,17/01/2022,Palo Alto
12923,Fernando Wright,S,Male,60000,3,3,1,Skilled Manual,16/01/2022,18/02/1972,Bachelors,16/01/2022,Mill Valley
12924,Devon Chande,M,Male,60000,3,3,1,Skilled Manual,01/11/2023,07/04/1972,Bachelors,01/11/2023,Beverly Hills
12925,Mackenzie Blue,M,Female,60000,0,0,0,Professional,15/03/2023,09/08/1977,Graduate Degree,15/03/2023,Burbank
12926,Sara Murphy,M,Female,70000,4,4,0,Professional,22/01/2022,15/01/1972,Graduate Degree,22/01/2022,Lakewood
12927,Savannah Sanchez,M,Female,70000,4,4,0,Professional,27/04/2023,11/12/1971,Graduate Degree,27/04/2023,Bellflower
12928,Carol Wright,M,Female,60000,2,2,0,Professional,19/03/2023,10/05/1975,Graduate Degree,19/03/2023,Newton
12929,Vanessa Bryant,M,Female,70000,5,5,0,Professional,31/12/2021,02/09/1974,Graduate Degree,31/12/2021,Corvallis
12930,Grace Harris,M,Female,70000,5,5,0,Professional,11/01/2022,13/11/1974,Graduate Degree,11/01/2022,Everett
12931,Ann Fernandez,S,Female,70000,5,5,1,Professional,04/02/2023,04/04/1975,Graduate Degree,04/02/2023,Chula Vista
12932,Tyler Johnson,M,Male,70000,5,5,1,Professional,26/04/2023,10/05/1975,Graduate Degree,26/04/2023,Colma
12933,Jonathan Hall,M,Male,70000,5,5,1,Professional,22/06/2023,07/02/1980,Graduate Degree,22/06/2023,Colma
12934,Jason Foster,S,Male,80000,3,3,0,Professional,07/01/2022,08/11/1980,Graduate Degree,07/01/2022,Lincoln Acres
12935,Robert Hill,M,Male,80000,3,3,0,Professional,19/01/2022,30/04/1980,Graduate Degree,19/01/2022,Newport Beach
12936,Renee Moreno,S,Female,40000,0,0,0,Professional,25/09/2023,24/09/1970,Bachelors,25/09/2023,Cliffside
12937,Megan Wilson,S,Female,40000,0,0,0,Professional,04/08/2023,01/01/1976,Bachelors,04/08/2023,Seattle
12938,Edward Parker,S,Male,40000,0,0,0,Professional,19/02/2023,08/08/1970,Bachelors,19/02/2023,Spokane
12939,Eduardo Parker,S,Male,80000,3,3,1,Skilled Manual,22/03/2023,30/09/1970,Bachelors,22/03/2023,Shawnee
12940,Steven Rogers,M,Male,80000,3,3,1,Skilled Manual,12/06/2023,21/09/1970,Bachelors,12/06/2023,Santa Monica
12941,Maria Morgan,S,Female,80000,3,3,1,Skilled Manual,14/01/2022,06/05/1976,Bachelors,14/01/2022,Lynnwood
12942,Morgan Harris,S,Female,80000,3,3,1,Skilled Manual,10/01/2022,11/11/1976,Bachelors,10/01/2022,Downey
12943,Caleb Perez,S,Male,80000,3,3,1,Skilled Manual,25/04/2023,17/08/1970,Bachelors,25/04/2023,Grossmont
12944,Jose Jai,M,Male,80000,4,4,1,Skilled Manual,26/03/2023,18/01/1971,Bachelors,26/03/2023,Cliffside
12945,Jessica Bailey,M,Female,60000,0,0,0,Professional,17/05/2023,21/09/1970,Graduate Degree,17/05/2023,N. Vancouver
12946,Seth Allen,M,Male,60000,0,0,0,Professional,17/09/2023,03/06/1971,Graduate Degree,17/09/2023,Puyallup
12947,Isaiah Sanchez,S,Male,40000,0,0,0,Professional,30/12/2021,16/08/1969,Bachelors,30/12/2021,Bellflower
12948,Adam Kumar,M,Male,50000,5,5,1,Skilled Manual,14/02/2023,29/09/1975,Bachelors,14/02/2023,Glendale
12949,Morgan Rivera,S,Female,50000,5,5,1,Skilled Manual,10/01/2022,18/06/1970,Bachelors,10/01/2022,Salem
12950,Mary Adams,S,Female,50000,5,5,1,Skilled Manual,26/01/2022,14/04/1970,Bachelors,26/01/2022,Milwaukie
12951,Blake Simmons,S,Male,40000,0,0,0,Professional,29/03/2023,02/12/1974,Bachelors,29/03/2023,W. Linn
12952,Jennifer Hughes,S,Female,60000,0,0,0,Professional,13/08/2023,12/12/1979,Bachelors,13/08/2023,Lemon Grove
12953,Catherine Cooper,S,Female,60000,3,3,1,Professional,18/04/2023,11/05/1969,Graduate Degree,18/04/2023,Spokane
12954,Pedro Diaz,M,Male,70000,1,1,0,Professional,18/05/2023,19/02/1968,Bachelors,18/05/2023,Burien
12955,Theresa Hernandez,S,Female,70000,1,1,0,Professional,18/11/2023,09/03/1968,Bachelors,18/11/2023,Burlingame
12956,Marshall Sun,S,Male,70000,1,1,0,Professional,29/06/2023,07/03/1973,Bachelors,29/06/2023,Cincinnati
12957,Isabella Lopez,S,Female,70000,1,1,0,Professional,15/05/2023,23/02/1968,Bachelors,15/05/2023,Spring Valley
12958,Jennifer Campbell,S,Female,70000,1,1,0,Professional,22/09/2023,24/01/1968,Bachelors,22/09/2023,Spokane
12959,Sydney Carter,S,Female,70000,1,1,0,Professional,09/07/2023,20/05/1973,Bachelors,09/07/2023,Shawnee
12960,Ashley Lewis,S,Female,70000,1,1,0,Professional,06/04/2023,08/11/1973,Bachelors,06/04/2023,Torrance
12961,Kimberly Murphy,M,Female,70000,1,1,0,Skilled Manual,04/11/2023,11/05/1973,Partial College,04/11/2023,Beaverton
12962,Jennifer Edwards,M,Female,70000,1,1,0,Skilled Manual,25/10/2023,18/04/1973,Partial College,25/10/2023,Newport Beach
12963,Marcus Anderson,M,Male,70000,1,1,0,Skilled Manual,08/12/2023,20/04/1979,Partial College,08/12/2023,Oregon City
12964,Xavier Russell,M,Male,70000,1,1,0,Skilled Manual,13/04/2023,10/05/1973,Partial College,13/04/2023,Sooke
12965,Cody Bell,M,Male,40000,4,4,1,Skilled Manual,04/02/2023,19/03/1967,High School,04/02/2023,National City
12966,Dennis Zhu,M,Male,40000,4,4,1,Skilled Manual,05/07/2023,06/09/1966,High School,05/07/2023,Beverly Hills
12967,Fernando Rodriguez,M,Male,40000,4,4,1,Skilled Manual,09/06/2023,08/10/1966,High School,09/06/2023,Lincoln Acres
12968,Paige Butler,M,Female,60000,1,1,0,Skilled Manual,23/11/2023,14/06/1978,Partial College,23/11/2023,W. Linn
12969,Richard Rodriguez,M,Male,40000,4,4,1,Skilled Manual,15/05/2023,30/11/1965,High School,15/05/2023,Vancouver
12970,Angela Powell,S,Female,40000,4,4,1,Skilled Manual,30/04/2023,14/01/1966,High School,30/04/2023,Vancouver
12971,Carl Nara,M,Male,40000,0,0,0,Professional,11/07/2023,30/08/1965,Bachelors,11/07/2023,Colma
12972,Carolyn Suri,S,Female,70000,0,0,0,Skilled Manual,21/05/2023,18/06/1978,Partial College,21/05/2023,Cliffside
12973,Adrian Howard,S,Male,70000,0,0,0,Skilled Manual,24/10/2023,08/03/1978,Partial College,24/10/2023,Redmond
12974,Marc Gill,S,Male,60000,0,0,0,Professional,15/01/2024,27/08/1972,Graduate Degree,15/01/2024,Chula Vista
12975,Marcus Wilson,S,Male,60000,0,0,0,Professional,10/01/2022,15/10/1972,Graduate Degree,10/01/2022,Coronado
12976,Hunter Thompson,S,Male,60000,0,0,0,Professional,02/09/2023,18/12/1972,Graduate Degree,02/09/2023,Long Beach
12977,Destiny Johnson,S,Female,60000,0,0,0,Professional,06/03/2023,19/02/1978,Graduate Degree,06/03/2023,Los Angeles
12978,Danielle James,M,Female,20000,3,3,0,Skilled Manual,05/07/2023,15/05/1934,High School,05/07/2023,Burbank
12979,Christina Ward,M,Female,60000,1,1,0,Skilled Manual,20/02/2023,16/02/1966,Partial College,20/02/2023,Spokane
12980,Max Moyer,M,Male,80000,2,2,0,Professional,05/01/2022,10/02/1965,Graduate Degree,05/01/2022,Burien
12981,Joe Sanz,S,Male,80000,3,3,0,Professional,20/01/2022,13/10/1964,Graduate Degree,20/01/2022,Burlingame
12982,Brittany Patterson,M,Female,80000,1,1,0,Skilled Manual,30/08/2023,13/11/1974,Partial College,30/08/2023,Coronado
12983,Gabriella Carter,M,Female,60000,1,1,0,Professional,03/03/2023,17/12/1969,Bachelors,03/03/2023,Imperial Beach
12984,Adam Young,M,Male,60000,1,1,0,Professional,03/02/2023,06/08/1963,Bachelors,03/02/2023,Royal Oak
12985,Hailey Roberts,M,Female,70000,5,5,1,Professional,19/07/2023,08/11/1963,Graduate Degree,19/07/2023,Long Beach
12986,Rachel Garcia,M,Female,80000,5,5,0,Professional,06/03/2023,06/03/1964,Graduate Degree,06/03/2023,Port Hammond
12987,Felicia Moreno,M,Female,90000,1,1,0,Management,16/04/2022,08/05/1980,Graduate Degree,16/04/2022,Sunbury
12988,Barbara Goel,S,Female,90000,1,1,0,Management,31/03/2022,23/01/1980,Graduate Degree,31/03/2022,Lane Cove
12989,Carly Goel,M,Female,100000,1,1,0,Management,31/03/2022,13/05/1975,Graduate Degree,31/03/2022,Darlinghurst
12990,Leslie Hernandez,S,Female,100000,1,1,0,Management,17/04/2022,14/04/1975,Graduate Degree,17/04/2022,Hervey Bay
12991,Jésus Serrano,M,Male,60000,2,2,1,Professional,17/04/2022,09/03/1979,Bachelors,17/04/2022,Darlinghurst
12992,Ernest Zeng,M,Male,60000,2,2,1,Professional,23/03/2023,18/10/1979,Bachelors,23/03/2023,Perth
12993,Xavier Henderson,M,Male,60000,2,2,1,Professional,05/04/2023,23/12/1979,Bachelors,05/04/2023,Hobart
12994,Anna Martinez,S,Female,80000,4,4,1,Management,27/04/2022,07/10/1975,Graduate Degree,27/04/2022,Townsville
12995,Grant Nara,M,Male,80000,5,5,1,Management,16/04/2022,01/03/1976,Graduate Degree,16/04/2022,Port Macquarie
12996,Jaclyn Liu,M,Female,90000,2,2,0,Professional,21/04/2022,10/11/1975,Bachelors,21/04/2022,Cloverdale
12997,Nina Xie,M,Female,60000,2,2,1,Professional,05/07/2023,08/11/1973,Bachelors,05/07/2023,Darlinghurst
12998,Mayra Mehta,S,Female,60000,2,2,1,Professional,31/03/2022,07/01/1979,Bachelors,31/03/2022,Matraville
12999,Nichole Shen,S,Female,70000,5,5,1,Professional,22/04/2022,17/12/1972,Bachelors,22/04/2022,Malabar
13000,Rafael Raje,M,Male,110000,1,1,0,Management,09/04/2022,16/09/1980,Graduate Degree,09/04/2022,Hobart
13001,Clarence Zhang,S,Male,130000,1,1,0,Management,23/04/2022,06/03/1975,Graduate Degree,23/04/2022,Sunbury
13002,Roger Cai,M,Male,80000,5,5,1,Management,25/02/2023,18/02/1973,Graduate Degree,25/02/2023,Rhodes
13003,Jill Hernandez,M,Female,80000,5,5,1,Management,11/03/2023,16/01/1978,Graduate Degree,11/03/2023,Hervey Bay
13004,Randy Chen,M,Male,80000,5,5,1,Management,22/06/2023,31/10/1972,Graduate Degree,22/06/2023,Darlinghurst
13005,Desiree Alvarez,M,Female,80000,5,5,1,Management,15/08/2023,12/02/1972,Graduate Degree,15/08/2023,Gold Coast
13006,Whitney Rana,S,Female,90000,0,0,0,Professional,23/04/2022,19/10/1971,Bachelors,23/04/2022,Geelong
13007,Brooke Ward,S,Female,60000,2,2,1,Professional,05/04/2022,04/04/1971,Bachelors,05/04/2022,Townsville
13008,Alberto Muñoz,M,Male,60000,3,3,1,Professional,17/08/2023,05/07/1976,Bachelors,17/08/2023,Geelong
13009,Mindy She,M,Female,60000,3,3,1,Professional,17/09/2023,08/09/1970,Bachelors,17/09/2023,Melbourne
13010,Erica Ye,M,Female,60000,3,3,1,Professional,27/04/2022,12/08/1976,Bachelors,27/04/2022,Townsville
13011,Anne Ortega,S,Female,70000,0,0,0,Professional,19/04/2022,01/11/1970,Bachelors,19/04/2022,Geelong
13012,Krystal Hu,S,Female,70000,0,0,0,Professional,19/04/2022,24/03/1971,Bachelors,19/04/2022,Goulburn
13013,Vincent Ye,M,Male,60000,4,4,1,Professional,27/09/2023,08/05/1970,Bachelors,27/09/2023,Rockhampton
13014,James Clark,M,Male,100000,2,2,0,Management,06/05/2023,06/01/1985,Bachelors,06/05/2023,Edmonds
13015,Rebecca Parker,S,Female,100000,2,2,0,Management,28/01/2023,08/01/1974,Bachelors,28/01/2023,Lake Oswego
13016,Antonio Bryant,M,Male,110000,1,1,1,Management,11/01/2022,01/01/1974,Graduate Degree,11/01/2022,Walla Walla
13017,Xavier Alexander,M,Male,30000,0,0,0,Skilled Manual,19/08/2023,15/08/1984,Partial College,19/08/2023,Concord
13018,Brendan Xie,M,Male,10000,5,5,0,Skilled Manual,30/03/2022,10/04/1950,High School,30/03/2022,Matraville
13019,Destiny Murphy,S,Female,60000,0,0,0,Skilled Manual,12/01/2022,28/08/1984,Partial College,12/01/2022,San Carlos
13020,Madalena Sanchez,M,Male,10000,2,2,1,Clerical,01/04/2022,07/11/1950,Partial High School,01/04/2022,Lavender Bay
13021,Kendra Diaz,S,Female,30000,2,2,0,Clerical,17/04/2022,06/01/1952,Partial College,17/04/2022,Milsons Point
13022,Rafael Ma,M,Male,10000,2,2,1,Clerical,31/03/2022,20/02/1953,Partial High School,31/03/2022,East Brisbane
13023,Dominique Raman,S,Female,20000,4,4,0,Skilled Manual,07/09/2023,26/08/1952,High School,07/09/2023,Malabar
13024,Marc Moreno,M,Male,30000,2,2,0,Clerical,16/04/2022,05/09/1952,Partial College,16/04/2022,Seaford
13025,Reginald Serrano,M,Male,30000,2,2,0,Clerical,11/04/2022,18/05/1953,Partial College,11/04/2022,Wollongong
13026,Colleen Zheng,S,Female,10000,2,2,1,Clerical,27/06/2023,09/10/1964,Partial High School,27/06/2023,Milsons Point
13027,Jeremy Patterson,S,Male,40000,0,0,0,Clerical,11/08/2023,10/06/1983,Partial High School,11/08/2023,Port Hammond
13028,Dalton Thompson,S,Male,30000,0,0,0,Skilled Manual,22/12/2023,17/03/1983,Partial College,22/12/2023,Lynnwood
13029,Jennifer Foster,S,Female,30000,0,0,0,Skilled Manual,20/01/2022,05/03/1983,Partial College,20/01/2022,Port Orchard
13030,Sophia Lopez,S,Female,60000,0,0,0,Skilled Manual,09/09/2023,10/01/1983,Partial College,09/09/2023,Coronado
13031,Hunter Shan,S,Male,60000,0,0,0,Skilled Manual,25/03/2023,16/08/1982,Partial College,25/03/2023,Lemon Grove
13032,Kevin Baker,M,Male,70000,0,0,0,Skilled Manual,31/12/2021,07/10/1982,Partial College,31/12/2021,National City
13033,Xavier Gonzalez,S,Male,60000,0,0,0,Skilled Manual,17/01/2024,20/05/1982,Partial College,17/01/2024,Oakland
13034,Kelsey Yuan,S,Female,20000,2,2,1,Clerical,07/06/2023,27/08/1954,Partial High School,07/06/2023,Goulburn
13035,Kristy Torres,M,Female,30000,3,3,0,Clerical,21/04/2022,02/05/1956,Partial College,21/04/2022,Rockhampton
13036,Virginia Subram,S,Female,30000,3,3,0,Clerical,08/04/2022,03/08/1955,Partial College,08/04/2022,Rhodes
13037,Terrence Pal,M,Male,30000,3,3,0,Skilled Manual,28/04/2023,22/04/1961,High School,28/04/2023,Milsons Point
13038,Wilson Pais,M,Male,40000,2,2,0,Management,11/04/2022,28/01/1961,Bachelors,11/04/2022,Lane Cove
13039,Trisha Ma,S,Female,20000,0,0,0,Skilled Manual,31/12/2021,17/02/1986,Partial College,31/12/2021,Coronado
13040,Roy Gonzalez,M,Male,30000,3,3,0,Skilled Manual,20/11/2023,12/09/1973,High School,20/11/2023,East Brisbane
13041,Cameron Brown,M,Male,30000,3,3,0,Skilled Manual,04/04/2023,04/05/1957,High School,04/04/2023,Melbourne
13042,Alison Pal,M,Female,30000,3,3,0,Skilled Manual,23/05/2023,20/03/1957,High School,23/05/2023,Gold Coast
13043,Brenda Madan,M,Female,30000,3,3,0,Skilled Manual,11/04/2023,23/10/1957,High School,11/04/2023,Cranbourne
13044,Katrina Jai,M,Female,30000,3,3,0,Skilled Manual,24/07/2023,22/07/1957,High School,24/07/2023,Geelong
13045,Anne Gomez,M,Female,30000,3,3,0,Skilled Manual,10/04/2023,09/05/1969,High School,10/04/2023,Sunbury
13046,Jonathan Rodriguez,M,Male,30000,3,3,0,Skilled Manual,19/03/2023,04/04/1958,High School,19/03/2023,Brisbane
13047,Rodney Vazquez,M,Male,40000,2,2,0,Clerical,25/08/2023,30/08/1963,Partial College,25/08/2023,Sunbury
13048,Alexis Hayes,M,Female,40000,2,2,0,Skilled Manual,28/05/2023,24/12/1957,Partial College,28/05/2023,Melbourne
13049,Autumn Wang,M,Female,40000,3,3,0,Skilled Manual,22/04/2022,03/01/1959,Partial College,22/04/2022,Gold Coast
13050,Dennis Zeng,M,Male,40000,3,3,0,Skilled Manual,19/04/2022,18/06/1959,Partial College,19/04/2022,Cloverdale
13051,Ethan Jones,S,Male,80000,2,2,0,Skilled Manual,11/04/2022,26/05/1960,Partial College,11/04/2022,Goulburn
13052,Jared Morris,S,Male,40000,0,0,0,Skilled Manual,05/05/2023,10/05/1981,Partial College,05/05/2023,Beaverton
13053,Vincent Lu,S,Male,40000,0,0,0,Skilled Manual,07/03/2023,12/11/1980,Partial College,07/03/2023,Bellingham
13054,Bryce Ward,M,Male,40000,0,0,0,Skilled Manual,12/12/2023,16/03/1981,Partial College,12/12/2023,Burien
13055,Patrick Gray,S,Male,30000,0,0,0,Skilled Manual,13/01/2022,17/04/1981,High School,13/01/2022,Lebanon
13056,Morgan Blue,S,Female,30000,0,0,0,Skilled Manual,06/01/2022,22/03/1981,High School,06/01/2022,Woodburn
13057,Destiny Powell,S,Female,30000,0,0,0,Skilled Manual,06/01/2022,18/12/1980,High School,06/01/2022,Berkeley
13058,Ramon Huang,M,Male,30000,0,0,0,Skilled Manual,17/01/2022,12/02/1981,High School,17/01/2022,Chula Vista
13059,Keith Deng,M,Male,30000,0,0,0,Skilled Manual,01/01/2022,14/08/1980,High School,01/01/2022,Colma
13060,Eugene Zhu,M,Male,30000,0,0,0,Skilled Manual,04/01/2022,05/06/1986,High School,04/01/2022,Concord
13061,Ethan Anderson,S,Male,40000,0,0,0,Skilled Manual,06/09/2023,29/11/1979,High School,06/09/2023,Oakland
13062,Eduardo Williams,S,Male,40000,0,0,0,Skilled Manual,29/12/2021,06/01/1980,High School,29/12/2021,Olympia
13063,Jessica Johnson,S,Female,40000,0,0,0,Skilled Manual,08/01/2022,10/03/1985,High School,08/01/2022,Olympia
13064,Dalton Parker,S,Male,40000,0,0,0,Skilled Manual,19/01/2022,13/03/1985,High School,19/01/2022,Bremerton
13065,Morgan Gonzalez,S,Female,30000,0,0,0,Skilled Manual,07/06/2023,19/10/1979,High School,07/06/2023,Oak Bay
13066,Carson Perry,S,Male,30000,0,0,0,Skilled Manual,16/01/2022,24/03/1980,High School,16/01/2022,Lake Oswego
13067,Olivia Garcia,S,Female,30000,0,0,0,Skilled Manual,19/01/2022,24/05/1980,High School,19/01/2022,Burien
13068,Alexandria Morris,S,Female,30000,0,0,0,Skilled Manual,09/01/2022,14/02/1985,High School,09/01/2022,Bellflower
13069,Adam Green,M,Male,30000,0,0,0,Skilled Manual,14/01/2022,16/02/1980,High School,14/01/2022,Bellingham
13070,Emma Clark,S,Female,60000,0,0,0,Skilled Manual,18/03/2023,17/04/1979,Partial College,18/03/2023,Lake Oswego
13071,Thomas Walker,M,Male,60000,0,0,0,Skilled Manual,28/05/2023,08/11/1978,Partial College,28/05/2023,Victoria
13072,Emma Rogers,S,Female,70000,0,0,0,Professional,29/06/2023,29/10/1984,Partial College,29/06/2023,Lebanon
13073,Sydney Lopez,M,Female,60000,0,0,0,Professional,06/11/2023,11/07/1981,Partial College,06/11/2023,Santa Cruz
13074,Grace Hughes,M,Female,60000,0,0,0,Professional,02/05/2023,12/03/1982,Partial College,02/05/2023,Spring Valley
13075,Kelvin Lin,M,Male,80000,2,2,0,Skilled Manual,21/04/2022,08/10/1960,High School,21/04/2022,Bendigo
13076,Craig Munoz,S,Male,80000,2,2,0,Skilled Manual,21/04/2022,30/08/1960,High School,21/04/2022,Perth
13077,Alejandro Goel,S,Male,70000,2,2,0,Skilled Manual,22/04/2022,21/05/1967,High School,22/04/2022,Rhodes
13078,Michele Chande,S,Female,70000,2,2,0,Skilled Manual,06/04/2022,21/07/1961,High School,06/04/2022,Silverwater
13079,Edwin Bhat,S,Male,80000,2,2,0,Professional,24/04/2022,26/08/1962,High School,24/04/2022,South Melbourne
13080,Denise Mehta,S,Female,80000,2,2,0,Professional,05/05/2022,14/05/1968,High School,05/05/2022,Perth
13081,Krista Ruiz,S,Female,80000,2,2,0,Professional,27/05/2022,21/09/1962,High School,27/05/2022,Hervey Bay
13082,Juan Peterson,S,Male,130000,0,0,1,Management,07/05/2022,24/08/1963,Graduate Degree,07/05/2022,Cranbourne
13083,Jordyn Butler,S,Female,70000,0,0,0,Professional,11/01/2022,26/08/1978,Partial College,11/01/2022,Walla Walla
13084,Luis Hughes,S,Male,30000,0,0,0,Professional,09/06/2023,12/04/1980,High School,09/06/2023,Oak Bay
13085,Daniel Harris,S,Male,30000,0,0,0,Skilled Manual,01/01/2022,16/09/1979,Partial High School,01/01/2022,Bremerton
